"issuekey","created","title","description","storypoint"
"NEXUS-4545","09/13/2011 22:47:12","Index is still active for out of service repositories, searches result in a 503","RSO has the java.net m2 repo Out of Service.    Searching for: com.sun.xml.fastinfoset in the UI (i.e.)  https://repository.sonatype.org/index.html#nexus-search;quick~com.sun.xml.fastinfoset    will result in a 503 when displaying the artifact details      {code}  jvm 1    | 2011-09-13 16:42:20 ERROR [-504117357-6946] - org.sonatype.nexus.rest.repositories.RepositoryContentPlexusResource - Got exception during processing request ""GET http://repository.sonatype.org/service/local/repositories/maven2-dev.java.net/content/com/sun/xml/fastinfoset/fastinfoset-project/1.1.8/fastinfoset-project-1.1.8.pom?describe=maven2&isLocal=true&_dc=1315950137698"": Repository with ID='maven2-dev.java.net' is not available!  jvm 1    | 2011-09-13 16:42:20 ERROR [-504117357-7005] - org.sonatype.nexus.rest.repositories.RepositoryContentPlexusResource - Got exception during processing request ""GET http://repository.sonatype.org/service/local/repositories/maven2-dev.java.net/content/com/sun/xml/fastinfoset/fastinfoset-project/1.1.8/fastinfoset-project-1.1.8.pom?describe=maven2&isLocal=true&_dc=1315950137699"": Repository with ID='maven2-dev.java.net' is not available!  jvm 1    | 2011-09-13 16:42:20 ERROR [-504117357-6991] - org.sonatype.nexus.rest.repositories.RepositoryContentPlexusResource - Got exception during processing request ""GET http://repository.sonatype.org/service/local/repositories/maven2-dev.java.net/content/com/sun/xml/fastinfoset/fastinfoset-project/1.1.8/fastinfoset-project-1.1.8.pom?describe=info&isLocal=true&_dc=1315950137701"": Repository with ID='maven2-dev.java.net' is not available!  {code}",2
"NEXUS-4562","09/26/2011 14:46:19","Authorization rejection is logged at the wrong level","Seeing a lot of this on RSO:      {quote}  2011-09-26 08:17:28 INFO  [1305124728-3756] - org.sonatype.nexus.security.filter.authz.NexusTargetMappingAuthorizationFilter - Unable to authorize user [xxxxxxx] for read(HTTP method ""GET"") to /content/groups/private-nexus-dev/com/atlassian/jira/jira-project/4.4.1/jira-project-4.4.1.pom.sha1 from IP Address 198.240.128.752011-09-26 08:17:28 INFO  [1305124728-3756] - org.sonatype.nexus.security.filter.authc.NexusSecureHttpAuthenticationFilter - Request processing is rejected because user ""xxxxxxx"" lacks permissions.2011-09-26 08:17:33 INFO  [1305124728-3733] - org.sonatype.nexus.security.filter.authz.NexusTargetMappingAuthorizationFilter - Unable to authorize user [xxxxxxx] for read(HTTP method ""GET"") to /content/groups/private-nexus-dev/com/atlassian/jira/jira-func-tests/4.4.1/jira-func-tests-4.4.1.pom from IP Address 198.240.128.752011-09-26 08:17:33 INFO  [1305124728-3733] - org.sonatype.nexus.security.filter.authc.NexusSecureHttpAuthenticationFilter - Request processing is rejected because user ""xxxxxxx"" lacks permissions.  {quote}    This is correct, repo target privileges don't allow users of that group to read this artifact.  But we need to move this to DEBUG, it's filling up the logs.",1
"NEXUS-4700","10/06/2011 12:46:18","User can get to a log in state in the UI even if he doesn't have that priv","For a user account that does not have the ""Login to UI"" priv, it is possible to get into a logged in state.    To reproduce:  1. Create a user account that has the ""Nexus Anonymous Role"".  2. Try logging in with that user. You will get an error message saying no permission to use the UI. Then click ok and close the log in window by clicking the 'X' button in upper right corner.  3. Now refresh the browser window. The UI will now say that the user is logged in.    Not sure if this is just a UI issue or even a server side issue.",2
"NEXUS-4579","10/18/2011 17:12:56","Snapshot removal task should make moving to trash optional","Snapshot removal is typically done to free disk space, and snapshots are not necessarily valuable commodities. We should add a flag to the snapshot removal task to make moving them to the trash optional (default value of ""true"").",5
"NEXUS-4580","10/18/2011 17:14:35","Empty trash task should allow specifying repositories","Users will likely want different trash removal policies for release and snapshot repositories.  The empty trash task should allow specifying a target repository.    Upgrade of existing tasks could specify ""all repositories"".",2
"NEXUS-4581","10/18/2011 18:00:34","Hosted maven-site repository summary Distribution Management section wrong - refers to snapshotRepository","On a maven-site repository, when viewing in the repository browser and selecting the Summary tab, the distrib management snippet is incorrect:    {noformat}  <distributionManagement>    <snapshotRepository>      <id>unity-sites</id>      <url>http://unity.apps.csintra.net/nexus/content/sites/unity-sites</url>    </snapshotRepository>  </distributionManagement>  {noformat}    The {{<snapshotRepository>}} tag should be a {{<site>}} tag",1
"NEXUS-4593","10/26/2011 17:24:55","Nexus auto-blocks repositories if a request for an artifact fails with access denied (403)","Was attempting to build against the rso ""nexus-private-dev"" group.  Found this to be extremely unstable, it kept being auto-blocked.    Root cause is that every time an artifact request comes in which is blocked by the repository target privileges in that repo we're auto-blocking the proxy.    Make a proxy for this URL in your local nexus (note, you will need to supply authorization credentials) : https://repository.sonatype.org/content/groups/private-nexus-dev/    Request something through it that there isn't a repository target privilege for:    http://localhost:8081/nexus/content/repositories/private-nexus-dev-proxy/foo/bar/1.0/bar-1.0.jar    In local Nexus log you will see we auto-block:    {quote}  2011-10-26 11:21:15 WARN  [p-1312724941-50] - org.sonatype.nexus.proxy.maven.maven2.M2Repository - Remote peer of proxy repository ""aaa"" (id=aaa) threw a org.sonatype.nexus.proxy.RemoteAccessDeniedException exception. Please set up authorization information for this repository. Auto-blocking this repository to prevent further connection-leaks and known-to-fail outbound connections until administrator fixes the problems, or Nexus detects remote repository as healthy. - Cause(s): Forbidden  2011-10-26 11:21:15 INFO  [atusChecker-aaa] - org.sonatype.nexus.proxy.registry.DefaultRepositoryRegistry.aaa - Next attempt to auto-unblock the ""aaa"" (id=aaa) repository by checking it's remote peer health will occur in 40 seconds.    {quote}      ",1
"NEXUS-4594","10/26/2011 17:33:16","Requests to an auto-blocked repository are added to NFC","Requests which come into a proxy repository while it is auto-blocked are being added to NFC.  This is a big problem, because we no longer clear caches when it is un-blocked.  {quote}  2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2Repository - aaa.retrieveItem() :: /foo/bar/5.0/bar-5.0.jar 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2Repository - /foo/bar/5.0/bar-5.0.jar :: localOnly=false, remoteOnly=false, ProxyMode=BLOCKED_AUTO 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.storage.local.fs.DefaultFSLocalRepositoryStorage - /foo/bar/5.0/bar-5.0.jar --> /Users/rseddon/nexus/nexus-professional-webapp-1.9.2.3/./../sonatype-work/nexus/storage/aaa/foo/bar/5.0/bar-5.0.jar 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2Repository - Item /foo/bar/5.0/bar-5.0.jar not found in local storage. 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.storage.local.fs.DefaultFSLocalRepositoryStorage - /foo/bar/5.0/bar-5.0.jar --> /Users/rseddon/nexus/nexus-professional-webapp-1.9.2.3/./../sonatype-work/nexus/storage/aaa/foo/bar/5.0/bar-5.0.jar 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2Repository - Item /foo/bar/5.0/bar-5.0.jar not found in local storage. 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2Repository - Item /foo/bar/5.0/bar-5.0.jar does not exist locally and cannot go remote, throwing ItemNotFoundException. 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2Repository - aaa retrieveItem() :: NOT FOUND aaa:/foo/bar/5.0/bar-5.0.jar 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2Repository - Adding path /foo/bar/5.0/bar-5.0.jar to NFC. 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2Repository - bbb.retrieveItem() :: /foo/bar/5.0/bar-5.0.jar 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2Repository - The serving of item /foo/bar/5.0/bar-5.0.jar is forbidden by Maven repository policy. 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2Repository - bbb retrieveItem() :: NOT FOUND bbb:/foo/bar/5.0/bar-5.0.jar 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2Repository - Adding path /foo/bar/5.0/bar-5.0.jar to NFC. 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2GroupRepository - public retrieveItem() :: NOT FOUND public:/foo/bar/5.0/bar-5.0.jar 2011-10-26 11:31:16 DEBUG [5.0/bar-5.0.jar] - org.sonatype.nexus.proxy.maven.maven2.M2GroupRepository - Adding path /foo/bar/5.0/bar-5.0.jar to NFC. {quote}",1
"NEXUS-4595","10/27/2011 17:25:54","Using an LDAP filter to allow certain user to connect","I'm trying to set a filter on LDAP configuration to restrict the users allowed to use nexus.  The LDAP have users that don't have to use nexus. The users allowed to use nexus have a attribut set.     In the configuration, it is not possible to create such a filter. I found this on internet but no way to make it working: http://code.google.com/p/nexus-ldap/wiki/SearchFilterExpressionConfig",1
"NEXUS-4599","10/30/2011 22:17:33","/service/local/lucene/search docs indicate wrong result type","https://repository.sonatype.org/nexus-indexer-lucene-plugin/default/docs/rest.lucene.search.html states that the output payload should be <search-results> (i.e. searchResponse). However as can be seen https://repository.sonatype.org/service/local/lucene/search?repositoryId=central-proxy&g=commons-logging&v=1.1.1 returns <searchNGResponse>. The <data> section contains a list of <artifact> while it should then according to the XSD return <nexusNGArtifact>. I downloaded the XSD and compiled corresponding java classes using xjc and obviously am not able to unmarshal the data correctly as the result is mixed.",1
